rssi_dbm,noise_floor_dbm,snr_est_db,aci_power_db,jammer_tone_power_db,spectral_flatness,spectral_centroid_hz,evm_rms_pct,ber_est,papr_db,cfo_hz,phase_noise_rms_deg,iq_gain_imbalance_db,iq_phase_imbalance_deg,delay_spread_ns,doppler_hz,y_snr_gain_db
-82.50927969941667,-92.15841489261044,,,-38.09077818447084,0.1222397968465181,3703.2016510184817,6.243736266746024,0.0626758637450176,6.163918873938806,,2.715915147880313,-0.9731742162444512,-0.8963600022859621,192.4426224769608,53.01219369221704,0.3662791000454968
-97.80293215154715,-96.39704417763237,-3.2425934116619315,-29.282511684502968,-29.203657773839005,0.3307177613197165,-3929.595992066326,6.224100781998971,0.0464269613807928,8.379202331123569,221.32484893813952,3.905581915471653,0.6979065496589343,-0.4237283723175702,55.87719042609907,11.072678581560334,1.978745626447056
-81.46701390495414,-96.93913294161976,,16.787649571833885,41.21046710264916,0.3007358930468558,93359.19604581584,15.912855704204288,0.0431497867173332,6.867771142278329,6614.751926739127,,0.2878239996563371,2.579923743022306,67.19398359354813,63.37339607691617,0.0
-73.3689702409487,,29.88732743726132,-17.579157789214378,-19.21536831487455,0.0994666590604469,-3392.546968295084,8.65002926086284,0.0678801336202448,7.54190280914748,,4.130647865473228,0.1031554193234431,-2.809244287899864,50.0,17.134099518672276,0.0
-72.13612014625448,-104.7893169895758,,-16.66014166508444,,0.1091353472879045,-1154.5750403568916,6.15956221767714,0.0704673500634251,9.116609997409997,-404.73552848115406,4.006709154206448,-0.0359181716270976,-0.8061278758572045,93.286797384561,32.137129746308354,0.0
-78.44774810250128,-104.80417715413203,26.792727882311578,-25.869818322915137,,0.164419700272941,-2794.9945188998136,9.14232720532257,0.009488368263004,5.874111050888359,-116.15378996361856,,-0.3931004782301043,-0.3344606472392339,185.25234915861293,9.95246797769774,0.0
-55.88672838136806,-91.77310895842209,,-10.406845120088034,-17.325911837258932,0.2285722065865235,169.02750678479018,6.274822351375302,0.0075087390486869,6.521671802843363,,2.94646258608426,-0.1568964343582062,0.1788383504906811,129.49873099295036,16.302451669225796,0.0
-67.58605141746804,-101.61030098278196,34.24887378155694,-23.427500030705144,-23.8137596482024,0.10499928010245,1302.616051840317,12.661958066183352,0.0145307127642066,7.132381239538881,,3.0933286293031124,-0.0921810523075923,-1.6904742377972568,120.99856849215028,22.991969391236204,0.0
-62.3478756428312,,40.0,-29.031351925177194,,0.1436820601359461,-805.2099090316459,12.46587688327241,0.0324777652313801,6.135201884490448,828.1103882810573,1.8866763662755168,0.2277062183719047,1.4225356683656123,112.39537362863857,23.049309014831504,0.0
-78.54348553193107,-104.70560735940504,27.83529397727212,,-21.146075105736948,0.201691878240874,-875.9001358382114,8.667399211656603,0.0098115774500146,7.291614058707037,,3.34191704527463,0.0788137042321184,-1.7455450352322637,50.0,32.12374327893727,0.0
-56.9831376051323,-100.12697540467413,40.0,-18.382880487484456,,0.1860542937201424,2314.71234356061,15.377997244811056,0.0126356278704588,5.675413436029919,,3.349733817012628,0.2887542217779463,0.7549698024584311,126.64995371961156,13.859257557799827,0.0
-70.46969144063915,,29.05412208244679,-16.03598424143852,-18.21827128658575,0.2033265335896053,2066.0919208142554,11.13534629927426,0.028922096393964,6.439934472625801,,,0.2595053798730153,-0.2484065062364797,50.0,13.741668910803323,0.0
-77.83853266160129,-94.62307323667288,,-22.4906223074074,,0.1251871518004582,-2324.5767243969044,7.149369442261167,0.0105066381587681,6.2952613268114765,,,-0.0697355384061945,-0.5047213784518757,88.51441966441851,20.40509805573767,0.0
-71.42009905079384,,34.587171981750934,-14.636761881028557,,0.1660412145401405,-2351.22159069897,9.21563758487267,0.0198058049292682,6.962312181986589,,4.7034191600377975,0.2605800896404319,-1.590947991962836,50.0,9.031866746702024,0.0
-78.9486806330791,-94.8356598862094,,-22.17975071996214,-12.665660479998822,0.0723024321404561,1264.20610807115,6.630187660558176,0.0285904228846401,7.451105397165461,-198.8626057305906,,0.401721839808863,0.9929524925290824,121.39225304730716,23.13969718793066,0.9288894525866536
-65.18706335754862,-103.73996616475124,40.0,-23.348334871122702,-23.96225503030877,0.6529053256602148,988.9983909121116,13.654501707491823,0.0389810997389096,8.126871469824298,,3.211122090466896,0.2263587159906543,0.6810257626678544,53.65103473488983,23.89386635979537,0.0
-66.94758396594032,,40.0,,34.40109570305794,0.1802898483074528,371.5632287847471,9.734523379393858,0.0363279497679584,7.6648724685117555,-77.88772895470754,5.320680874516173,0.585418351086591,-0.4463171334309493,68.06506362530412,7.8574154029435475,0.0
-71.54087573206013,,,-27.34413918698329,-27.666325191824495,0.0667463984036614,-1179.071536931655,3.717777310840392,0.0215390387694136,9.293214141272127,,3.738315560041164,0.3577424846210621,3.7517119756455215,110.2199590427396,25.02383750695834,0.0
-81.71683792788394,,20.693465859589327,-18.014609496703613,-12.372836328276708,0.1651445534221552,2466.610734110688,3.477924188101216,0.0651270919426433,8.56827805775542,,,-0.68785314768295,4.543655356275526,50.0,26.855442638744364,0.0
-66.43457768810681,-99.8825814697516,35.66492667279059,-16.711246710048663,,0.2064475289565763,-2545.764502924207,10.488078021711928,0.0049819309515234,6.899543216629088,-472.20918789485233,,0.1088870659569134,0.2622734558539119,59.46376838799649,4.50308179204006,0.0
-51.33266545647638,,,-26.496145262108996,,0.160210856400498,3390.786794473328,4.871087808380443,0.020162635921115,6.002039500487676,568.9748395198833,4.184526901060636,-0.8793182266280289,-2.0295295001441804,62.84009837701617,7.369511425443745,0.0
-47.21696029892278,-99.6409108835148,40.0,-11.89868810918152,-25.389252712720324,0.1547246393275845,200.1097602015341,8.546529370593708,0.0689330846787188,8.696765053859487,138.9438899614475,4.153641864541151,-0.6138054593404639,2.2848225844897154,50.0,19.715064819589102,0.0
-69.43901571025951,-98.76889624117663,30.54401910954041,-16.280927963935262,,0.2231409082834558,-423.26402061902735,6.342810698879687,0.0218685028223393,10.88358273372276,12.757706984946209,4.06601792815666,0.3356894238331062,1.453503984868472,96.41210483565035,35.103514178517,0.0
-84.94498640812378,,26.835925920785783,-36.25902509860679,-1.6834458295163053,0.160415508647244,-1266.986163958978,9.883304313374133,0.0089709622871158,9.827170291743776,-27.15457030753284,3.644429072011466,0.4273794959440764,3.3749967020949585,50.0,15.60692569409283,10.592189037386042
-64.73971549250277,-110.6609945448894,40.0,,-4.1167463596963785,0.092981439596976,586.7802821440455,14.05681978200575,0.0312291987926151,9.298118616356168,232.4560005126497,4.788724610903374,0.3681005592573081,2.0024660189911465,121.49613609919368,17.3551452494051,0.0
-70.47291507216995,,34.616348639118414,,-33.3292199870599,0.071318930093663,528.7858744856555,4.7852787617325525,0.0192599954661809,8.72979538462702,-38.34677269365387,3.924157396878975,0.4385254649721719,4.526726023520462,56.99812009798024,12.51989368033554,12.233910168557854
-67.41415290858501,-97.43480552907045,,,,0.0504267295116805,299.4477088015524,7.34406452932498,0.0058427514686615,9.037628220287749,579.2643889932853,3.863189068299433,-0.1494705226187123,0.9442817113854208,81.97179973295255,17.44890432714504,0.0
-46.90822351504918,-93.63836295176444,,,-23.59563465190829,0.1618304515661803,2125.2437574877317,5.066025738706609,0.0539259631495864,7.4714920465099235,-319.76538203330216,,-0.2453047383335597,-0.1113970837543595,99.33808287257428,12.430244747332685,0.0
-77.0479020813873,-103.358745127001,25.547911259415866,,-16.10401677393708,0.2173518132318735,1495.3108054533222,9.612049252596387,0.0091747644169389,6.083816670805287,101.48293365033696,,0.019098677529052,-1.505721105413152,64.27399536766654,10.368138994155546,0.0
-62.27133143721535,,40.0,-26.993906140519236,,0.0846989670054993,120.35009613484029,6.786063183056672,0.0132583857216139,8.352180345742935,,,-0.1152025508303747,1.2441801935705172,71.99304304421679,21.14659563338616,5.783404965266938
-60.33552865779124,,40.0,-24.669312354945298,-33.443314562764826,0.1114112327483993,-2717.966627077171,10.172892773092846,0.001618760228677,5.959359906363051,-25.2171255728082,3.974718853192096,-1.2388012066759966,1.5970741309717884,111.1041941466817,14.421969550553936,0.0
-56.32718096427395,-106.29419912829825,40.0,,30.045695606557707,0.1286385410699794,-2887.4174315671867,11.024055567455544,0.028766420202293,8.09498009066941,5.694464283196419,,0.2599105684964654,1.0495191422969128,50.14300375629909,44.83441804810892,0.0
-72.78980728300225,-94.6865737335678,,-17.0480800870884,-34.9947739064885,0.106459451025386,543.6971196412512,4.451936262649973,0.0182148961064853,7.568007661345035,,2.7970641106145093,-0.0176692381274174,-3.362064557207693,79.72484052358156,17.014443839800393,15.14772543423655
-64.16660344667667,,40.0,,-8.32807761886053,0.0813311443076105,-987.3078225870472,14.573269232049102,0.0081990731467269,9.20928832256572,-501.2785094914247,3.638635283543356,-0.1530143671927859,0.3387219580145381,56.580932841939145,13.895262002441587,0.0
-70.19545985975161,,,,-25.775698742410174,0.1545676251553494,-2058.530207687167,8.497539091477957,0.0332795379095047,7.602626302415225,51.6152970133429,3.737867388014647,-0.3336821621372788,2.8083566800193607,99.2994558809312,14.697008910661497,0.0
-67.2243858374988,-91.91593951997936,27.209286546477102,-26.663837209171295,,0.1398328491506657,-1134.264338003979,6.567416835333774,0.0797605368163776,7.517871385994415,,3.414031587783996,-0.3399065936383386,-1.3600510867691724,82.56661832342942,9.630495160489431,0.0
-59.45441489057784,-99.85134147482704,,,,0.0615056565793646,-1505.9042017867914,8.063852767431646,0.0129322677718149,6.335143328773119,-84.04709974480014,5.762823311063573,-0.0024983862992263,-4.399588685606623,74.41744813281665,25.885405889444783,0.0
-80.39379536682648,-100.4080870106532,,,-16.017465688125583,0.099442820268895,371.63870570450206,12.99725779717002,0.0093125806336551,7.8525916803587235,-260.9021298507563,4.360831009522464,0.8610248353448913,-0.9035948337211946,197.40854066521763,33.42974569874679,0.0
-63.18724766053207,-105.25302640766536,40.0,-35.52468389648416,,0.14178280810234,3044.932906030057,8.342597532321577,0.0430849170658085,7.884021304627827,-88.67433880218469,3.1740514340484958,0.462463037077288,-1.8254020303666123,73.56999601574184,19.0092539297913,0.0
-60.18290150002463,-97.42567798101452,36.92823772122468,-8.177032534884548,-36.55514197361651,0.1773400459126359,1429.1692813973432,11.009660186622684,0.0171317857260695,5.6038237555411605,-214.17614096724856,3.0682606213070227,0.8390067326106785,3.663313296617917,75.08756254628142,24.406856167570357,11.212844043428698
-67.28207457371344,,38.46706356497304,-17.115325714180045,,0.1791891071276068,2034.7486818313373,12.70308447781312,0.0089217150139929,8.922932491647323,366.61101061232097,,-1.4986022192984645,-0.8762802851369663,50.0,9.102708479683107,0.0
-70.32628297588654,-90.76914567765554,17.14391379000105,,-19.61239863456569,0.1969194042956015,1094.7846613748782,7.647490178773283,0.0080765906920541,8.29394911395027,542.4830362600408,,-0.0352367505639816,1.085423959549752,148.56555482837695,5.302417737108498,0.4812926849574648
-60.93760996921464,,35.92998906188313,-18.442370761506535,-34.94418941277385,0.2411936226537492,2528.8831718280617,14.005624096269614,0.0053683815578134,8.660836341903414,287.0714208160354,,0.1380408865133199,-2.048835050703916,86.95992080113312,12.705272977440774,0.0
-65.76372359844919,-101.27355884173372,,-34.19786625241573,-22.99382652067625,0.0286587941585066,56.290020138995175,9.843402742124868,0.0737600061237192,6.029300476783195,,,0.4975846954088861,-0.5085588454368055,166.51440681378136,11.24064823125886,11.123604436025389
-66.67824148253976,-101.6543574281227,32.8785440666946,-21.118130190795934,-42.41565103244517,0.247488536157317,142.2938956374789,6.659825585671809,0.005542254642362,8.256746162560281,,5.860817856654391,-1.3484483983132498,1.7314315708117256,50.0,20.565844628704905,0.0
-52.868789097212975,-88.90169155195943,37.13799498723959,,,0.0660963265333606,872.1416355884874,8.914362521837722,0.0039044863479959,6.9890892407514364,128.8183254288254,,-0.1731008495414037,-0.5035970311272501,94.85918386074178,30.566096824241654,0.0
-52.8694909929661,-92.44345897269964,,,-27.982199940819484,0.3452659820350269,3204.9559889659945,11.165803369285122,0.0132054337769819,9.134908054346589,-176.60724437945782,4.444689431844083,-0.6013058337778671,-3.979889623020633,51.2601830636027,29.75057043518912,0.0
-67.66964192985333,-109.04600482103328,40.0,-17.659142896940804,,0.1364024492562821,232.40149665606265,13.052628315724482,0.0218096935573503,5.747392530440239,105.41062726400108,2.3804964396574007,-0.0641207668606957,-2.105509961281803,54.67845843401484,15.177770483717376,12.339288122790109
-80.34052612285726,-97.46342612342458,14.42334911742457,-11.632313734417584,,0.1217033624539905,1174.318582903319,8.014513661028298,0.0285555585847554,5.523530141458841,-131.07898569827128,4.83721902017699,-0.709998089435552,1.350171969495538,60.52064820897337,20.178740746665262,1.3278938504404696
-76.92469933402603,-102.38981835406226,24.777532620280464,-17.97595372999701,-22.565306314406914,0.0474025623860366,-163.55574665709213,7.93894897128627,0.0333144184904135,6.109443528848268,391.5975086395592,,0.1221249314385084,2.1013546965898637,60.95527615690585,19.40517619022164,0.0
-76.29130610620466,-106.84701517384632,,-21.080135492067104,-22.696648694982635,0.2486063072225662,-4563.651257045802,8.134132093396826,0.0296335948445662,6.092894174803179,635.4635448394196,6.102461130314104,-0.5675098628578722,-0.7220389704040422,77.06758233591793,27.140987647564465,0.0
-63.07732611674356,-94.3130527523004,30.671283594527804,,-43.84465664841929,0.0934074141155562,350.7415478314787,10.2377117393176,0.0042346332691652,7.763896734392213,89.10230696184851,2.093397184783223,0.2673756667785146,4.301426573669233,59.58204328334248,20.415185682018617,0.0
-74.71620712213974,,,-6.447388169027157,-20.338659405283657,0.0892183615723312,-4176.119127088652,11.606182867980372,0.0059765689188764,7.975987843911468,188.63913971617876,3.251393343593131,-0.1787903245005343,-0.8632907107710776,80.66024278639865,22.159377006425583,0.0
-76.94403527702895,,,,-17.634044237128617,0.1459268544723314,1000.4693757304592,5.880898124172239,0.0073768585553225,6.6932364673428895,0.8827800643397112,,-0.3802342499859498,3.2229442520262297,138.16484520347325,34.650070162067024,0.0
-78.25319918654928,,25.291908726134544,-16.538013269913986,-35.994363550747295,0.2997963353371846,-1329.0846643227346,14.792877266846844,0.0206132532125011,8.716750504717687,-28.38690377931985,1.3999798139321151,-0.2378802106684693,1.493935204406718,50.0,25.518035952967505,0.0
-48.86555707289264,-100.25638813862702,40.0,-24.154246185357355,-28.38391411903229,0.0730552728850419,3278.885750507067,5.978736909503605,0.1014880778679827,8.696196691648304,-644.7415933980294,3.7361074030998336,0.7785175147571535,-0.1904766571983309,60.14741703990983,18.204689817422175,0.0
-75.98489009846111,-101.14110565057746,,-25.60944286086284,-32.90408444406517,0.1446327781364725,-728.9791977123582,7.097148758920638,0.0128428072685476,6.722928608095407,275.9379766067412,,0.6039055221025502,1.5754579735130547,65.6661201218216,20.89726586296208,10.076246920887924
-65.57901079555478,-102.0772307502369,32.785140206933896,,-26.72697052647882,0.0651134045929057,985.5271445478004,9.00510331325871,0.0242936880194873,8.354085153221607,-192.5827861389988,5.031289083128772,0.3555831034468096,0.778494127362266,81.18180365880059,9.284733165003738,0.0
-81.09053411700528,-94.68626246844742,,-5.83177257437857,-30.507927769834478,0.1326155827095203,997.9266863781615,6.207498600665623,0.0170422669483724,6.844320325430647,-112.40775407865212,3.0611198124039807,-0.1908814758261812,2.1813458129715446,69.83081698541724,9.774484526260087,0.0
-77.79713144690342,-106.04233765474946,29.242884035823064,,,0.1675227856946491,2226.4245796209725,10.745646952056507,0.0394478165673003,7.335082435281233,-205.77178032580767,3.570678538786139,0.5146515270668448,-1.85024168374676,113.7100542828907,4.427928376040605,0.0
-64.9348678756699,-96.63478115277512,32.17874247271314,-16.216133819691624,,0.1728849318428397,2174.900613409832,10.195467088055752,0.0430148003837348,4.515362822672905,224.26623602955425,4.34013100581635,0.5376435337392556,0.8734134495282352,73.67176641609768,13.535584621992523,17.418528569408362
-50.91782960797301,-99.3094161554171,40.0,-24.039757026397616,-27.07495268168078,0.2500408008121736,-3097.782300595956,8.118671046879362,0.0110219368793338,5.124853083625977,-53.436859662672425,1.7297536961946347,0.4175796501699357,-0.3124902779965849,53.73126635179763,40.07840684008698,0.0
-64.835363341201,-98.88798968798176,36.96887552565527,,,0.094222967035001,-1639.401044371934,5.640759267009311,0.0095273920944031,4.844248115190817,,,0.0709755234717185,-1.9855285322040408,96.60148533862952,4.701162741843742,0.0
-76.34757718615776,-89.14134785998301,,-27.40832866388243,-22.990471691381927,0.1877285710712519,-478.4062014972662,12.712356973390255,0.077348312071257,10.67986160981508,106.20415883290003,3.5957983083136007,-0.1310531275935921,0.2337619543555945,50.0,79.99968915486795,0.4536609536322727
-79.20603164649928,,,-19.95029114502041,-25.898373078204,0.0926718759398092,1169.9043593834358,5.965441181787822,0.0265942880406283,6.004797546240483,,,-0.3623714765649674,0.7689649448858608,133.05277698953583,13.31614726892509,0.0
-83.79749551025043,-107.87415494463794,22.76118018229196,-22.80499743458497,-15.899842535756072,0.2530623083992861,3013.747556203309,4.9799949178039205,0.2381842156393442,7.418904959452815,-153.16972730253335,,0.5586289261711179,3.472169589770456,90.0848191054477,10.955567092184507,0.0
-72.3995999642712,-102.15559053250996,30.27457384976676,-14.67686987640037,,0.22440334277154,-957.5224576243398,6.9663525965119,0.071300326227637,8.197224489349008,265.61311090396674,3.944096350948029,-0.005117978445033,3.1417460387765863,103.69115284069132,9.733720418841346,0.0
-59.690953563110185,-99.78640757259636,40.0,-17.370948944853154,-26.807304356527357,0.3894317286356099,1291.0628388196242,7.1200192219787,0.0632028781524325,8.051754561525755,-23.26891044616644,4.678119119019761,-0.2206275179326701,0.2459560167235107,85.87123001532387,13.518227583546825,0.0
-66.64216639973158,-103.64134069620488,35.73042736721183,,15.31436456586566,0.0707510174136491,59203.22442475846,7.541816442306381,0.0097669370756808,9.0884198835419,-2832.589836599486,,0.6454797736861904,2.61281526379121,107.73933485439044,6.669407422432358,0.0
-79.77145437134689,-98.83995161144352,17.448408454539354,-19.0503498245467,,0.1930695291945247,-1761.2449860797085,5.078000248917451,0.0031297954720138,8.583478389900629,,,0.0660193081295761,-1.1522446136874993,50.0,39.83822190930225,14.974119326147276
-78.79985972281321,-110.29601176202527,32.55198728635252,,-21.73197904691071,0.1412481150243882,2273.776683051692,5.788063710840798,0.0076834283756653,6.867566925583233,,2.8880738934702297,-1.1449318557052446,-2.1674517246422917,130.4692412895541,31.34549883590637,0.0
-50.97993551255084,-96.6266219767395,40.0,,,0.2241450758012584,2385.799307421808,10.950223783765264,0.0066132616638274,7.09477528020423,,,0.7889804569867019,-1.7346541288844306,70.49054864456484,10.47290755055546,0.0
-72.01180924719861,,21.96568586882201,-29.415606696608272,,0.1127744257377063,424.9419995249896,9.56528595999189,0.0081727318707717,6.435862446374806,297.4319515119796,,0.3121983031529287,-3.5787901043784256,110.8926648937414,19.841023471425128,0.0
-88.70073528483324,-91.7910843930936,,,,0.3677148461459484,2095.835432111778,14.433926106323154,0.0053520621877199,7.537426711858204,,3.433091403978369,-0.5271117971885113,2.1663408330390244,354.0476689781403,10.369636437797109,1.7948786712142688
-54.98045348071736,-95.8345968172586,40.0,-6.647816758313823,-20.561095469349446,0.2744661386357989,-2695.5836382080333,11.29138008633772,0.0401235464036148,9.51257582453206,,,-2.0983016873177496,-2.193306275590393,67.86354985719785,7.792764088334255,0.0
-74.78880114977959,,15.779933340944217,-10.908916835436536,,0.1847302908243638,2245.602248328883,6.396497053614162,0.0070753560453796,10.386887929097426,36.02143152468168,3.027487087560592,0.4773357735596036,-0.3518448902843951,75.4540658037754,22.51069049827685,0.0
-59.173441461511445,-96.87433338947328,,-31.298728429123575,-25.684030332291854,0.0577515767053595,-2115.427556836097,9.822786136974567,0.0192677416877777,8.713606667043317,,5.556853333882302,-0.3115600105535249,-3.749579893050404,100.35711240563596,8.594820418686623,0.0
-57.20365532286948,-98.78566352525714,39.32617646754687,-13.489953419992274,-49.84826563221061,0.0893373143306458,-3335.9940105736155,7.298344426443566,0.0285111315037822,5.457184802136025,599.9201049831514,3.4529244433712245,0.0441053941963889,3.1805698520880905,102.2487926354066,8.960074584885636,0.0
-76.54311906112451,-98.3832724870526,,,-24.55268806391133,0.1078875498109479,-18.78748636108419,8.322845671348,0.004792625308781,5.098283681406352,-356.2832143021764,,0.9369508374177244,1.4692629371395534,81.09947891379738,25.53642988387297,0.0
-92.3760584483325,-95.49244534426876,6.117993088900352,-25.72872682690055,,0.1557890506722377,415.06663500715104,6.126509344186999,0.0037942511441622,6.855071976830402,217.8523022059609,1.7921938119323533,0.6928389076100571,-0.1673774631175653,86.01708672997172,44.2557199201263,1.4186367623972724
-70.32374957261814,-95.58810494977214,,-12.536379704000073,-24.629421108404387,0.1917774658069267,-1398.3517615578735,8.47018624137257,0.1066543491877914,9.996351575199467,,,0.5899701867716919,2.0612546603601407,50.0,11.16803516281919,0.0
-61.93970265098224,-101.2025848833366,,-16.843009827343185,,0.1986747876807532,-1824.147615513863,12.853423607870464,0.0045840893196697,7.529992091247211,-249.20860239218635,4.834427865829104,0.1993797564606611,-1.6643758430360114,50.0,24.16790584757266,0.0
-67.17235267720007,-98.29087555987373,31.100912862503368,-18.628964963078538,-25.64891312121759,0.2983352819057502,-1566.495200978507,4.538092408235835,0.0198481308582451,7.986733606575519,-257.1631486443743,2.611366842760968,-0.5037453740736095,2.379387546867113,157.35166011321908,6.426889209741444,0.0
-75.36024410473094,-99.61563999568888,21.090488308787613,,,0.1730923532722754,-3502.9958729514337,6.758302131146045,0.1024989934326648,5.864855587365004,,4.901587400640706,0.5346975688542471,0.8304275366044761,50.0,24.43921993798461,0.0
-53.62761169824037,-115.2404150350594,40.0,-14.495486665896452,-12.870550697236602,0.479555026462693,115.01665831593012,6.621867815428334,0.0054198644530105,10.969087093018077,-285.48160820934623,6.135851560914327,0.0044161161306271,2.194895576502037,58.7463279770657,10.22532802317279,0.0
-74.63169864952367,-96.37164229092198,21.34691085836305,-22.53749694451072,-25.26891455109494,0.0753808652597511,1488.5533630537848,12.200759027494746,0.0046424853383549,6.594466631908016,,3.0744476123812507,-0.6840359493690764,-3.400227601084666,113.6309066850489,12.223172690514703,0.0
-68.70227260297645,-99.94135362271146,33.20913551300344,-21.408695005897464,,0.0971536243670773,537.3496451086601,8.96633600763142,0.0078630473344543,7.184281607239206,432.6699338737552,2.9826242851708824,-0.2079420051674746,-4.084390854856012,110.66406414453304,24.03625559281608,0.0
-71.22872097794271,-101.63267161097002,,,-35.995394053723004,0.1781813255663328,2208.891029543713,7.084515367530855,0.0179652372961743,7.1346825500464135,381.94471791147816,4.266881613341952,0.4983589684491997,-2.1878523555321605,146.31810430378823,19.097288360212048,14.783738760242468
-70.39329853267306,-104.21634594492632,31.815993273364008,,-20.21461947832013,0.1774754049374418,1944.048476478403,9.205202269475118,0.0257110759736853,8.489113239450791,,3.1506333397137998,-0.0355318174942765,-2.9037655278081043,114.85862528370752,48.75005485747874,0.0
-92.02769113766604,-96.28653056054132,8.028667221819266,,11.967388729562966,0.0369970382425297,26979.09049209901,8.326331713565246,0.0183698343670357,6.03674741716724,1715.686661109935,,0.1857260635214732,-0.4832671375014937,50.0,26.495444276531916,14.168192149479212
-62.91878178296538,-90.76556089777696,32.83011101856736,,,0.1645844800147599,1505.8298369681495,6.5042151671131805,0.0067546035151098,6.696223029287421,282.4479808515063,3.309187126603013,-0.2726236361939478,2.2226365362577094,99.55783642955282,7.693119221590552,0.0
-63.469114972988365,-105.87520117922654,40.0,-18.124957028034093,-35.43473665375359,0.1884944402253157,3725.4706462296754,6.0373364764634605,0.020715871118689,6.956202063925736,,4.452862370887357,-0.4710559843975443,-1.1323856171137443,50.0,136.34724151684384,0.0
-68.4596306345167,-101.19803365794124,30.87644511399164,,,0.1398726650360914,-2651.733607097726,8.791236077628131,0.0136994930065129,6.677748425440132,,3.166096580516613,0.2630456849495978,-2.775040851797724,131.55762520282894,10.232349673042805,0.0
-82.16102760208196,-93.95925608128488,12.888062999608444,-14.704337633470626,,0.22063680255382,1403.6149951537134,11.451780475503238,0.0188726129569731,7.785471174781792,9.196845522560142,1.3084689860916212,-0.9618021017947256,2.638921594385744,59.65615405504028,13.111357926380409,9.781119005872204
-74.57615761040218,-102.24889301391444,27.68041849082684,-10.30255519754155,,0.30688116533239,164.94682821415194,6.404461953819885,0.0004401055407169,7.3640987714435955,257.3974745470939,2.640261688522426,0.5749710908725307,-0.6552116329405265,215.27373600009253,21.170638551910283,0.0
-77.38227117083667,,28.172261002729886,-20.577898801851266,,0.1487511318460793,1698.1979812508869,6.859587422686829,0.0784531676859553,6.61769635336349,142.09144499782576,,0.0596289404656423,-2.9028401490655087,57.39604515331177,23.73114791048021,15.578518414912374
-62.52528415047257,,36.187318362233576,-9.427383604293972,,0.1366988157098768,157.72094648869515,8.96394975687537,0.0344905885231668,7.00941062396732,272.32391936415166,5.582785491347019,-0.6810480563403076,-3.239487519987572,153.99921292487272,53.359346871285545,0.0
-51.175864150142615,-107.1200730333076,40.0,-34.892851404112065,-23.028960305220327,0.1398661497755032,-205.8840950798896,6.808108571423455,0.0155187890295801,7.567243203937815,,3.425344572065941,0.9659529868801948,-3.636266970573299,106.74874140265594,12.716274607687598,0.0
-63.68345265851625,-104.51818341260532,,-25.272879993888825,-25.857176547468374,0.2530028903760517,-2045.8269321672708,5.714864863413027,0.0091751494141557,7.245029644893521,-68.46561531802483,,-0.6578082797046577,0.1362763767920583,102.64242721181236,3.634125657691136,0.0
-68.98848187899654,-93.2544132052836,,-14.87443046066829,-21.290164906421214,0.0923003468645454,-312.8410505842732,9.395430470147346,0.0365298660976995,8.035181065282563,-267.8740623981317,4.691951243099594,-0.4889988802632652,-2.676073980302511,50.0,6.588668419363284,0.0
-49.26364038938168,-105.72012170796954,40.0,-21.24197808068323,-19.32608779376501,0.0447388108672934,-2035.361613404111,5.593025526088066,0.2334366739254575,8.586899952498799,-240.89939205346883,2.709403247298368,-0.3125551036638931,-1.132894194467002,103.3145358832442,13.015768260238795,8.752315195135148
-81.83674514860158,-106.16544800031514,,,-19.975915672886455,0.2240213111751746,3315.745074130401,7.3920358042509084,0.0512278205967601,9.247623076918806,790.1105032533577,6.995248507754923,-0.7171635868493063,4.02286717060504,71.15469666770463,12.502349055420726,0.0
-74.89146079040013,-97.18703193313208,,-20.27801905651488,,0.123559597421944,46.2913008514483,11.739164235432986,0.0853048418401725,6.727137045964086,373.220723874576,,1.1147959612167075,0.9981187435123834,75.42007941163436,30.676306134065296,0.0
-74.34648255199576,-105.35182305217212,28.98465444201654,7.267489663910467,32.289002206895915,0.1203558900030384,92467.34794711732,6.629726482878155,0.0094218801992802,6.9551706825196575,,5.180185187786528,-0.4533006033564024,-1.6680051424442477,66.46163546084416,17.0417983816394,0.0
-77.40773444539796,-104.16177736108766,28.322822948919686,-10.311810110133877,,0.1799990075756534,-1981.594919873724,6.5146741804137775,0.0242909595467485,6.766846519446627,,,0.0822140619733104,0.011147420209319,149.6618122123331,9.287068173797008,0.0
-74.75622888121865,-96.67388355368612,20.904772203102045,-23.63230039079848,,0.1365986385431004,63.022128883333615,11.069352310663389,0.0395337336964811,8.516713773187602,445.8018310340376,2.509423458066645,0.214178114095116,-0.0008819795578378,50.0,66.0820611309308,5.797747131759868
-78.21487009169188,,24.007183633228447,-15.318363838951797,-28.56248906029586,0.103474669557199,-1807.1445328964048,6.758299978604072,0.0192566399884813,7.542756237048047,,3.044875871384455,0.2851875537293659,0.378481760238569,62.82400643959063,42.31255129500318,0.0
-59.39831734742262,,40.0,-21.489452666092102,-40.70238887402534,0.3671096728969537,-828.1003480162725,27.98393639043019,0.0209405431619289,5.056675684774668,186.50915632293805,3.862707031821846,-0.2595609951496783,-2.289853801806174,50.0,20.19899992833357,0.0
